uid,spotify_id,name,artist,year,decade,popularity,energy,valence,danceability,acousticness,instrumentalness,speechiness,mds_x,mds_y,energy_band,contrast
3ZofBT9lYBcrwSSgdYH4tK,3ZofBT9lYBcrwSSgdYH4tK,Cuca,Xavier Cugat & His Orchestra,1955,1950,2.0,0.5429999999999999,0.923,0.728,0.7829999999999999,0.931,0.0356,-0.3620209828773009,-0.3775411184925415,middle,other
4396IE5C7R1hR7LCSIafqE,4396IE5C7R1hR7LCSIafqE,It's The Talk Of The Town,"Dizzy Gillespie, Stan Getz",1955,1950,2.0,0.0641,0.342,0.443,0.939,0.0125,0.0572,-0.5433033883808766,0.33354443055578004,low,other
1U5MPTCl0izDCZBwWwayPP,1U5MPTCl0izDCZBwWwayPP,Gloria,"The Channels, Earl Lewis",1956,1950,5.0,0.316,0.214,0.244,0.872,9.32e-06,0.0294,-0.4195115795516013,0.1750725901341582,middle,other
1ZZI0myKcyCispbHyjmwMr,1ZZI0myKcyCispbHyjmwMr,To Beat Or Not To Beat,Horace Silver,1956,1950,12.0,0.441,0.684,0.586,0.856,0.585,0.0489,-0.4113691768288727,-0.13647910774230404,middle,other
7xDEoCUKImQH7Zlh2mK7an,7xDEoCUKImQH7Zlh2mK7an,Flying Fingers (with Larry Collins),"Joe Maphis, Larry Collins",1957,1950,8.0,0.853,0.964,0.522,0.267,0.8740000000000001,0.0455,0.17953059861694748,-0.6250047199408101,high,other
1b7UYV0HYilnxmQEfEKUPk,1b7UYV0HYilnxmQEfEKUPk,Between the Devil and the Deep Blue Sea,The Modern Jazz Quartet,1957,1950,10.0,0.16699999999999998,0.485,0.642,0.769,0.0035700000000000007,0.0498,-0.3036318163837045,0.33681276881961747,low,other
6zSd7zZ8bAnAPZ0TUZ5gd6,6zSd7zZ8bAnAPZ0TUZ5gd6,Gaston's Soliloquy,Louis Jourdan,1958,1950,6.0,0.385,0.583,0.55,0.449,0.0,0.546,0.06241836337520054,0.24178498334274423,middle,other
6kyFi7XoTdjrk30ijebggz,6kyFi7XoTdjrk30ijebggz,Wake Island,Oscar Brand,1960,1960,8.0,0.31,0.885,0.52,0.902,0.0,0.0607,-0.26473836784142923,0.4342306941383832,middle,other
5opXmZP57DXdNdte3sIRKp,5opXmZP57DXdNdte3sIRKp,Pan,"Stan Getz, Eddie Sauter",1962,1960,14.0,0.366,0.4270000000000001,0.374,0.911,0.889,0.032,-0.684242016705738,-0.46701652157754375,middle,other
6dSwjdnJdCi635AFRUPkyL,6dSwjdnJdCi635AFRUPkyL,Call Me Darling,Ella Fitzgerald,1962,1960,12.0,0.204,0.0886,0.245,0.916,2.97e-05,0.0335,-0.5339632576901526,0.18529938378193894,low,other
7yRSPNtWxmO8wTRFae1Fac,7yRSPNtWxmO8wTRFae1Fac,Vivo Sonhando,Marcos Valle,1963,1960,20.0,0.391,0.235,0.493,0.674,0.00242,0.0313,-0.19511286744335585,0.14528123745760246,middle,other
07U9NPfyeQIgHK9ESQodm7,07U9NPfyeQIgHK9ESQodm7,"America, The Beautiful",Frank Sinatra,1963,1960,14.0,0.259,0.315,0.258,0.93,0.0,0.0271,-0.46808283908350207,0.240004239981327,middle,other
5xCtMZknyFpQswN3dXiKOq,5xCtMZknyFpQswN3dXiKOq,驚某歌,李清風,1966,1960,26.0,0.0766,0.61,0.636,0.748,9.81e-06,0.0293,-0.30604112774361425,0.3844171699301803,low,other
52SyLtBRVo9S2QITpgNz9q,52SyLtBRVo9S2QITpgNz9q,Funky Broadway Part 1,Dyke & The Blazers,1968,1960,23.0,0.541,0.946,0.708,0.14300000000000002,0.467,0.038,0.28909734312485985,-0.2220406460676591,middle,other
1uQh2jFwoKT1X1QFf1A5F8,1uQh2jFwoKT1X1QFf1A5F8,Tearin' Up The Country,Creedence Clearwater Revival,1972,1970,31.0,0.647,0.968,0.861,0.0142,0.000336,0.07,0.634486582737785,0.13343127015123202,middle,other
2cJVRnuicVUjLVwijDvCDF,2cJVRnuicVUjLVwijDvCDF,Peace Brother Peace,Dr. John,1973,1970,26.0,0.34700000000000003,0.909,0.5870000000000001,0.4970000000000001,0.0,0.124,0.07371328781278957,0.3101648942733997,middle,other
7GX3w1oGTwavMU9pHjFTJn,7GX3w1oGTwavMU9pHjFTJn,"4th of July, Asbury Park (Sandy) - 2008 Remaster",The Hollies,1975,1970,34.0,0.623,0.451,0.556,0.198,0.0,0.0305,0.3323837495373789,-0.00761440520754775,middle,other
2Uj8MrUjBgSENVZuaoa1wy,2Uj8MrUjBgSENVZuaoa1wy,Bastille Day - Live,Rush,1976,1970,24.0,0.7859999999999999,0.644,0.247,0.269,0.0007030000000000001,0.0628,0.3568699186171633,-0.035637297375650336,high,other
4eqc9yVevvxFqBdyIWueQF,4eqc9yVevvxFqBdyIWueQF,Jack-A-Diamonds,Waylon Jennings,1976,1970,22.0,0.305,0.7759999999999999,0.759,0.421,0.424,0.0415,-0.04922497752774355,-0.06330055288943556,middle,other
5mFDjDw7fpYlCnJGFcgG6i,5mFDjDw7fpYlCnJGFcgG6i,I'll Never Get Out Of This World Alive - Single Version,Hank Williams,1978,1970,22.0,0.14800000000000002,0.7709999999999999,0.841,0.917,0.0,0.0842,-0.3343880959391957,0.5233605439577166,low,calm_positive
0Z3tywe1A1vDLrqfPfip2L,0Z3tywe1A1vDLrqfPfip2L,Move On,Paul Stanley,1978,1970,27.0,0.8590000000000001,0.7509999999999999,0.471,0.231,2.2e-05,0.0584,0.47551072081684764,0.01156838674686772,high,other
0dMOQ9i5CaTcsDR7IctrKi,0dMOQ9i5CaTcsDR7IctrKi,What If You,Joshua Radin,1980,1980,23.0,0.182,0.254,0.354,0.493,0.0007469999999999999,0.0292,-0.17692022518188955,0.10766693890562747,low,other
0CqmqLQQgvTQGOIdXglGiz,0CqmqLQQgvTQGOIdXglGiz,Nutrition,The Dead Milkmen,1985,1980,24.0,0.7120000000000001,0.594,0.64,0.16699999999999998,0.0391,0.0504,0.4275538269657332,-0.012867445059699502,middle,other
7qp6Sevr7JnkRmv8PrV8eq,7qp6Sevr7JnkRmv8PrV8eq,Dig It,Skinny Puppy,1986,1980,26.0,0.7879999999999999,0.381,0.589,0.000903,0.212,0.076,0.4756563204811518,-0.29865663798749204,high,other
3itIR0lzvx5h2WnB2hkSAd,3itIR0lzvx5h2WnB2hkSAd,Slow Dance,Beverly Glenn-Copeland,1986,1980,29.0,0.706,0.8590000000000001,0.612,0.0595,0.935,0.0281,0.23122493005012543,-0.723408342809488,middle,other
4xn4Ilg53Mg8uJAJbTzmP2,4xn4Ilg53Mg8uJAJbTzmP2,"Out Of Sight, Out Of Mind",Anthrax,1988,1980,31.0,0.901,0.214,0.326,4.96e-05,2.62e-06,0.0471,0.5365405775726707,-0.2601731644605997,high,energetic_somber
12UeduMd5QBAc9RsR9Vk9o,12UeduMd5QBAc9RsR9Vk9o,Lagi Aaj Sawan Ki,"Suresh Wadkar, Anupama",1989,1980,34.0,0.693,0.35100000000000003,0.436,0.877,0.000241,0.0448,-0.18152632418265066,0.16522988472104286,middle,other
5JUhjSyjxtO4uEguZfyf26,5JUhjSyjxtO4uEguZfyf26,Downhearted Blues,Bessie Smith,1989,1980,27.0,0.0621,0.529,0.557,0.996,0.249,0.0402,-0.6181301597035792,0.23379471851746741,low,other
2LD0laiqGwpsN822SodbZp,2LD0laiqGwpsN822SodbZp,Timeless Melody,The La's,1990,1990,31.0,0.882,0.701,0.541,0.018000000000000002,8.3e-06,0.0386,0.6460238704165733,-0.07059665303281056,high,other
319YqFvUODaOVRbRc0i9zD,319YqFvUODaOVRbRc0i9zD,I Useta Lover,The Saw Doctors,1991,1990,47.0,0.969,0.726,0.299,0.132,0.0,0.132,0.5761486196545038,-0.08650323865049371,high,other
1c0CHzHWMYtkwqXqJRmDNX,1c0CHzHWMYtkwqXqJRmDNX,Te Encontraré,Ricardo Arjona,1993,1990,44.0,0.5920000000000001,0.612,0.747,0.608,0.0,0.0354,0.06941971720469345,0.2330578809089794,middle,other
5fZkqUeHwq2wKloT4Xha0S,5fZkqUeHwq2wKloT4Xha0S,Fade To Black (Live in Mexico City),Metallica,1993,1990,30.0,0.907,0.19,0.247,9.09e-05,0.0102,0.116,0.5208727920231107,-0.28520410664358287,high,energetic_somber
6g1naQRMQAQliHZT5w7CbW,6g1naQRMQAQliHZT5w7CbW,Striving for Perfection,Raekwon,1995,1990,35.0,0.282,0.921,0.463,0.8490000000000001,0.0,0.227,-0.23611926198825245,0.4407744969624695,middle,other
49QecjVy2TKaKHXqClJIAs,49QecjVy2TKaKHXqClJIAs,Points of View,Joey Albert,1995,1990,46.0,0.28600000000000003,0.22,0.4,0.7090000000000001,0.0,0.0468,-0.28823535197160044,0.16295852983386158,middle,other
6NYxhbw93ILJexXujT24GX,6NYxhbw93ILJexXujT24GX,Ghostbusters,Andrew Gold,1996,1990,37.0,0.622,0.899,0.7909999999999999,0.0406,0.052000000000000005,0.0301,0.5584940632781976,0.06717285301825623,middle,other
54xrXbM3vHE6JkVqkorRdG,54xrXbM3vHE6JkVqkorRdG,I Am The Black Gold Of The Sun,"Nuyorican Soul, Jocelyn Brown",1997,1990,34.0,0.679,0.779,0.643,0.0196,0.476,0.0555,0.40276964917691027,-0.3649707419783157,middle,other
1gJ102uytr61D94SPsnUab,1gJ102uytr61D94SPsnUab,Last Cup of Sorrow,Faith No More,1997,1990,44.0,0.911,0.547,0.494,3e-05,0.14400000000000002,0.0628,0.5829812844340873,-0.2514891832580308,high,other
2sCFFlnYg6Lk75GCcfSXEz,2sCFFlnYg6Lk75GCcfSXEz,Showbiz,Muse,1999,1990,48.0,0.635,0.166,0.236,0.0123,0.21600000000000005,0.0565,0.29516594052691686,-0.39932279933016224,middle,other
073XJnVOC3V2S8WPe3m0hn,073XJnVOC3V2S8WPe3m0hn,These Boots Are Made for Walkin',Jessica Simpson,1999,1990,34.0,0.818,0.75,0.779,0.0101,0.000381,0.14300000000000002,0.6658368157076462,0.021861714433393496,high,other
6dhqy7VMjq4vV8VECWbl5P,6dhqy7VMjq4vV8VECWbl5P,Babylon Feeling (feat. Carlos Santana),"Everlast, Carlos Santana",2000,2000,41.0,0.537,0.5429999999999999,0.622,0.116,0.0683,0.0317,0.3554633046971152,-0.031996062142268716,middle,other
4PKQ3AkEH4OW92hNciAwQG,4PKQ3AkEH4OW92hNciAwQG,Somos el pueblo de Dios,Marcos Witt,2000,2000,44.0,0.812,0.423,0.476,0.274,0.0,0.033,0.3513192236078049,-0.05230731153038602,high,other
05Zcw1sWmSu3wfbaLTeosp,05Zcw1sWmSu3wfbaLTeosp,Y sólo se me ocurre amarte,Alejandro Sanz,2001,2000,55.0,0.843,0.768,0.677,0.429,1.25e-05,0.0279,0.3506131735459114,0.13272273465199325,high,other
3ixa64kE7DIxCNI2sctpEK,3ixa64kE7DIxCNI2sctpEK,Choppin' Blades,UGK,2001,2000,37.0,0.799,0.636,0.51,0.0353,0.0,0.328,0.5792854169978352,-0.03096986878240857,high,other
1oFe7QvpwY3xZVyABI2TXP,1oFe7QvpwY3xZVyABI2TXP,Falling Apart,TRUSTcompany,2002,2000,40.0,0.792,0.438,0.503,0.00539,0.0,0.0422,0.5506107131399877,-0.13194538646443843,high,other
5IaY5teoqlHSvlacevRKLr,5IaY5teoqlHSvlacevRKLr,Nothing Better - Remastered,The Postal Service,2003,2000,39.0,0.722,0.57,0.682,0.21,0.268,0.0312,0.31745216654490294,-0.18771174549185432,high,other
669Pym4oEtooejY2tt7eG1,669Pym4oEtooejY2tt7eG1,Winters Love,Animal Collective,2004,2000,41.0,0.606,0.301,0.3720000000000001,0.6970000000000001,0.0104,0.0479,-0.11213790568614561,0.08679690467436917,middle,other
6bzfP9oPj6rCjD2TR9oCSH,6bzfP9oPj6rCjD2TR9oCSH,Slow Wind,R. Kelly,2005,2000,43.0,0.539,0.772,0.966,0.383,0.0,0.0657,0.27742404468615717,0.26184397842768664,middle,other
2bgvC2viPYMarrEzhpuxMG,2bgvC2viPYMarrEzhpuxMG,Winner,Chris Brown,2005,2000,45.0,0.519,0.594,0.727,0.0253,0.0,0.201,0.4681198802164775,0.05527653894659165,middle,other
6JQFuxLwhvtHRmRMebgiLB,6JQFuxLwhvtHRmRMebgiLB,Silent Shout,The Knife,2006,2000,40.0,0.7090000000000001,0.387,0.599,0.0983,0.911,0.0396,0.11142696883283608,-0.8196230542699552,middle,other
3d0c3CYVzCxFugAKfTq2Gy,3d0c3CYVzCxFugAKfTq2Gy,Raising Cain,Gregory Alan Isakov,2007,2000,43.0,0.435,0.28800000000000003,0.499,0.8009999999999999,0.0296,0.0301,-0.26687159579119474,0.17289205384856163,middle,other
58deiZYlisolCg8OZLm7mQ,58deiZYlisolCg8OZLm7mQ,Grown-Up Christmas List,Amy Grant,2008,2000,42.0,0.182,0.14400000000000002,0.312,0.861,5.67e-05,0.0309,-0.48245316081148015,0.20066159241445125,low,other
1ZBksmlgG0Z2AWRjXT63Mn,1ZBksmlgG0Z2AWRjXT63Mn,I'm Alive,"Alice Ripley, Aaron Tveit, J. Robert Spencer, Louis Hobson, Jennifer Damiano, Adam Chanler-Berat",2009,2000,44.0,0.718,0.563,0.483,0.362,0.0,0.094,0.270291115271457,0.04963891506295212,high,other
2KuavTdtEAK4eG2paNQnW7,2KuavTdtEAK4eG2paNQnW7,War Is The Answer,Five Finger Death Punch,2009,2000,40.0,0.8859999999999999,0.17,0.557,0.000595,9.84e-05,0.0498,0.5519030361670985,-0.2164422528616726,high,energetic_somber
6d0B924xI8hHs3Xk7enRjj,6d0B924xI8hHs3Xk7enRjj,Nocturne,Daft Punk,2010,2010,46.0,0.0362,0.0335,0.185,0.499,0.74,0.0373,-0.591868294778422,-0.557834439312821,low,other
2aiqoeeJkgAzpQUqV0Znfh,2aiqoeeJkgAzpQUqV0Znfh,Cowboy Up,Dry County,2010,2010,45.0,0.856,0.851,0.648,0.0319,0.0,0.0398,0.669309350852094,0.005349127540286448,high,other
0og9wKFGgFFNQnrBe7eisG,0og9wKFGgFFNQnrBe7eisG,Uff Teri Adaa,"Shankar Mahadevan, Alyssa Mendonsa",2010,2010,60.0,0.792,0.306,0.647,0.00536,5.820000000000001e-05,0.0373,0.5429801031860924,-0.13625498697588753,high,other
7FmN3Ow4yPMMmIB1jGamja,7FmN3Ow4yPMMmIB1jGamja,Girl Next Door,My Babysitter's a Vampire (Theme Song),2011,2010,45.0,0.526,0.846,0.475,0.00478,1.63e-06,0.0373,0.5016830376773531,0.03707581850304129,middle,other
7F8RNvTQlvbeBLeenycvN6,7F8RNvTQlvbeBLeenycvN6,Kun Faya Kun,"A.R. Rahman, Javed Ali, Mohit Chauhan",2011,2010,64.0,0.378,0.575,0.362,0.679,0.0,0.0329,-0.1512921269465278,0.21523289033929205,middle,other
5dyCst1ZW9trEifyQZA5nM,5dyCst1ZW9trEifyQZA5nM,La famille,"SeouddrumS, Taigenz",2018,2010,0.0,0.867,0.603,0.47,0.151,0.0,0.362,0.5138401742883324,-0.019943195796047086,high,other
68Z8tB5bRtA4sUZF2E9zH3,68Z8tB5bRtA4sUZF2E9zH3,Acid Or Techno,Iscream,2018,2010,0.0,0.924,0.113,0.8029999999999999,0.00398,0.879,0.0867,0.27185491474561274,-0.9027180546705295,high,energetic_somber
7dxKdQC9Vo1hDxIUnt1z0Q,7dxKdQC9Vo1hDxIUnt1z0Q,Rollercoaster,Jonas Brothers,2019,2010,62.0,0.58,0.467,0.6970000000000001,0.0583,0.0,0.0451,0.43967009496210924,-0.009206270456104856,middle,other
24NuEDgyRIljwSyY0lsr7b,24NuEDgyRIljwSyY0lsr7b,Black Swan,BTS,2020,2020,76.0,0.758,0.49,0.7190000000000001,0.13699999999999998,0.0,0.0851,0.47685023151395495,-0.008858500858032033,high,other
7lhw21YKWJzeM8bv6d50V5,7lhw21YKWJzeM8bv6d50V5,Varvara,Stellakis Perpiniadis,1930,1930,0.0,0.506,0.905,0.619,0.989,0.893,0.0358,-0.5404673138079731,-0.2927809871576434,middle,other
5MV4v4GxT1smXXVeStNOdj,5MV4v4GxT1smXXVeStNOdj,Aandhiyan Gham Ki Yun Chali,Noor Jehan,1945,1940,0.0,0.119,0.442,0.454,0.99,0.882,0.0451,-0.8482644325452772,-0.34842010124493833,low,other
5zNLRT8VoU5Ofos3kdpHoY,5zNLRT8VoU5Ofos3kdpHoY,"Preludes, Op.34: No. 10 in C-Sharp Minor","Dmitri Shostakovich, William Kapell",1945,1940,0.0,0.052000000000000005,0.21,0.426,0.994,0.929,0.0499,-0.9539792878711838,-0.43739451678804336,low,other
60bjrYxJZoyXMoLGdaGByn,60bjrYxJZoyXMoLGdaGByn,"Mazurka, Op.7, No. 5 in C","Frédéric Chopin, William Kapell",1945,1940,0.0,0.289,0.498,0.4,0.992,0.899,0.0403,-0.7680413430119095,-0.40122619210546073,middle,other
2mt1k11Sqp2S7bNXQetd9t,2mt1k11Sqp2S7bNXQetd9t,"33 Piano Variations In C, Op.120 On A Waltz By Anton Diabelli: Variation 19 (Presto)","Ludwig van Beethoven, Paul Baumgartner",1952,1950,0.0,0.105,0.475,0.32299999999999995,0.995,0.921,0.0408,-0.8846159255210319,-0.39603380623028,low,other
2ovCkRbMw0g3BzdCmofdcf,2ovCkRbMw0g3BzdCmofdcf,Signori dell'orchestra trasite,"Valentino Fioravanti, Mario Rossi, Orchestra dell'Associazione ""Alessandro Scarlatti"" di Napoli",1952,1950,0.0,0.175,0.498,0.511,0.98,6.39e-06,0.0599,-0.47256584653009315,0.38869112506936787,low,other
0pi9nfCIVmz9CeGn6DojYl,0pi9nfCIVmz9CeGn6DojYl,"Sonata No. 2 in G Minor, Op. 5, No. 2: II. Rondo, Allegro - Remastered","Ludwig van Beethoven, Rudolf Serkin",1954,1950,0.0,0.119,0.436,0.418,0.99,0.875,0.0357,-0.8521994248621724,-0.3535238920030363,low,other
5z0L7QrVokExYN0F90jawF,5z0L7QrVokExYN0F90jawF,Orange - Remastered,"Nelson Riddle, Frank Sinatra",1956,1950,6.0,0.41,0.309,0.21,0.152,0.67,0.0315,-0.05986184786550312,-0.6372585684662562,middle,other
2V8dQLIdVj97NurFil9Fqy,2V8dQLIdVj97NurFil9Fqy,My One And Only Love,Sarah Vaughan,1957,1950,7.0,0.189,0.203,0.324,0.952,0.0,0.0337,-0.5332982641105306,0.2504354400788343,low,other
6CS5EGPl0SL2ovtbuCpwua,6CS5EGPl0SL2ovtbuCpwua,77 Sunset Strip Cha Cha,The Warren Barker Orchestra,1959,1950,7.0,0.685,0.963,0.858,0.441,0.865,0.0338,0.01581699407137039,-0.44091451769758694,middle,other
7eUa4uSGEexqNTue1pglyX,7eUa4uSGEexqNTue1pglyX,Barbara Polka,Frankie Yankovic & His Yanks,1959,1950,6.0,0.552,0.913,0.629,0.674,0.0841,0.0358,0.016209504323935052,0.2525498821288425,middle,other
75mlu8s4ZektLLaW7kXyUK,75mlu8s4ZektLLaW7kXyUK,The Moon Of Manakoora,The Ventures,1961,1960,8.0,0.16399999999999998,0.373,0.5589999999999999,0.982,0.852,0.0864,-0.8081954162401886,-0.32768349427110366,low,other
7548f4IFlSzm6A65QvOyrn,7548f4IFlSzm6A65QvOyrn,Time Changes Things,The Supremes,1962,1960,10.0,0.735,0.865,0.733,0.313,5.85e-06,0.0402,0.41309495987245054,0.15834043416961377,high,other
00JyOuwNgX6XkNxEQj1sV7,00JyOuwNgX6XkNxEQj1sV7,Hi Lili Hilo,Slim Whitman,1963,1960,15.0,0.48,0.6829999999999999,0.384,0.7340000000000001,0.00181,0.0338,-0.11724271021150924,0.24236395268327207,middle,other
1jrgs3rlR0CQ2bBiLR5wgq,1jrgs3rlR0CQ2bBiLR5wgq,Born To Be Blue,Wes Montgomery,1964,1960,14.0,0.14400000000000002,0.401,0.468,0.954,0.863,0.0357,-0.8087791163034183,-0.36101793308980173,low,other
5T1suGQ7LNioW5uqYz7lrW,5T1suGQ7LNioW5uqYz7lrW,Saint Patrick's Hymn,John Fahey,1965,1960,14.0,0.52,0.244,0.672,0.789,0.238,0.0469,-0.2763666209910026,0.00514410841834673,middle,other
64musVNsm3SJR9hc6twm9e,64musVNsm3SJR9hc6twm9e,Muddy Water,Aretha Franklin,1965,1960,17.0,0.5579999999999999,0.726,0.445,0.76,0.0,0.118,-0.07859018268715089,0.2699340878705928,middle,other
6EUCPXNW5RRzEEv7EbnZjO,6EUCPXNW5RRzEEv7EbnZjO,It Was A Very Good Year (Mono),The Turtles,1965,1960,16.0,0.635,0.765,0.522,0.0574,3.16e-05,0.0297,0.5052531528578288,0.01645336168298285,middle,other
5xWjz4aBcwianOCx176PvE,5xWjz4aBcwianOCx176PvE,There She Is,The Lovin' Spoonful,1966,1960,18.0,0.721,0.882,0.489,0.397,0.0,0.0331,0.31223423760903923,0.1411095510416714,high,other
2UJ54Oo8QhA4euj9ucfftx,2UJ54Oo8QhA4euj9ucfftx,Hayart Alby Maak,Umm Kulthum,1966,1960,25.0,0.387,0.396,0.377,0.95,0.0005690000000000001,0.0472,-0.3861644962268642,0.26602310105014326,middle,other
57vLUuCz2GxqUOZDu7KLOb,57vLUuCz2GxqUOZDu7KLOb,Mi Puerto Rico,Tommy Olivencia y Su Orquesta,1967,1960,15.0,0.6759999999999999,0.882,0.8109999999999999,0.774,0.000104,0.0534,0.0519678148198028,0.36101908561615026,middle,other
1xkkpT9kYhutj1DcTc5xYT,1xkkpT9kYhutj1DcTc5xYT,Windy - Mono,The Association,1967,1960,18.0,0.685,0.934,0.607,0.664,0.00607,0.0294,0.11886144117824984,0.28016058361525126,middle,other
16sI0Z6hB6V43EfT0eGWaE,16sI0Z6hB6V43EfT0eGWaE,Love Me As Though There Were No Tomorrow - Remastered 2001,Glen Campbell,1967,1960,17.0,0.199,0.285,0.458,0.7909999999999999,4.88e-05,0.0269,-0.3713781620571072,0.24161718939621774,low,other
4j8jgGz3pZiPl3sMx3CzLg,4j8jgGz3pZiPl3sMx3CzLg,Laurel Canyon - 2005 Digital Remaster,Jackie DeShannon,1968,1960,19.0,0.7040000000000001,0.785,0.657,0.0454,0.000284,0.0275,0.5712982447742164,0.030093534129712902,middle,other
6Zj190GVAe3y6SITB9its6,6Zj190GVAe3y6SITB9its6,I'm Your Puppet,"Marvin Gaye, Tammi Terrell",1969,1960,22.0,0.412,0.759,0.775,0.13699999999999998,0.00131,0.0324,0.3692659051020043,0.15403780182941557,middle,other
0xB6SieaX28Ij7tbQYhOZX,0xB6SieaX28Ij7tbQYhOZX,Her Akşam,Dario Moreno,1969,1960,15.0,0.475,0.745,0.364,0.922,0.21,0.0499,-0.32626761057455617,0.15399213683892277,middle,other
3j5J1Q1yaw0j6a0mtThJZe,3j5J1Q1yaw0j6a0mtThJZe,Heather,Carpenters,1973,1970,34.0,0.189,0.18600000000000005,0.415,0.941,0.91,0.0308,-0.8466072241842016,-0.48598308022782083,low,other
3bpz42n9F9vmULdDOVhJyH,3bpz42n9F9vmULdDOVhJyH,Moon and Stars - Remastered,kalapana,1975,1970,20.0,0.486,0.825,0.645,0.307,5.56e-06,0.0295,0.2739290997545249,0.18598138150338214,middle,other
42wdSwrf5idLi5kfdjQRhJ,42wdSwrf5idLi5kfdjQRhJ,Modern Man Blues,10cc,1977,1970,27.0,0.631,0.7859999999999999,0.5660000000000001,0.0559,0.043,0.067,0.5000478539348369,0.001897873074124017,middle,other
1SeCUEMxkpvGSsF0L9r7Hy,1SeCUEMxkpvGSsF0L9r7Hy,Time Will Tell - Kaya 40 Mix,"Bob Marley & The Wailers, Stephen Marley",1978,1970,27.0,0.406,0.625,0.513,0.0177,0.0,0.13,0.3933617392868833,0.03205096208229709,middle,other
2aIXrAbyO9HvrlWGWfpfKa,2aIXrAbyO9HvrlWGWfpfKa,Santa Claus Is Coming to Town,Frankie Valli & The Four Seasons,1983,1980,27.0,0.525,0.888,0.7390000000000001,0.615,0.0,0.0682,0.08860012288273778,0.3292136992446353,middle,other
6dejLksq6lDQIDVjEZKFxI,6dejLksq6lDQIDVjEZKFxI,Jet to Jet,Alcatrazz,1983,1980,31.0,0.8440000000000001,0.503,0.401,3.53e-05,0.000789,0.0521,0.5795153952719232,-0.15122926509725582,high,other
1T7LUlRnlAjnr4CLjwvSuw,1T7LUlRnlAjnr4CLjwvSuw,The Last Ray (Remastered),This Mortal Coil,1984,1980,28.0,0.7120000000000001,0.8809999999999999,0.705,0.00891,0.872,0.0291,0.3128175480278838,-0.664379899160702,middle,other
6W8rlIepxKPBFsmpM2zO76,6W8rlIepxKPBFsmpM2zO76,I ain't gonna tell nobody,The Veterinary Street Jazz Band,1987,1980,28.0,0.487,0.965,0.4970000000000001,0.73,0.405,0.128,-0.18050943375117928,0.021481918317317897,middle,other
1jlhLCKQHY0wKQuuWRjQuj,1jlhLCKQHY0wKQuuWRjQuj,Do It The Hard Way,Chet Baker,1987,1980,35.0,0.129,0.451,0.471,0.971,0.00131,0.0597,-0.5044360238024378,0.3741406525104813,low,other
7iJmxyZRdDcJAyj87bsTrn,7iJmxyZRdDcJAyj87bsTrn,Better Days Ahead,Pat Metheny Group,1989,1980,31.0,0.7140000000000001,0.957,0.562,0.753,0.871,0.0356,-0.24949737730538502,-0.40901375122601774,middle,other
56WXMq4aLSWMCTnQawOJ8I,56WXMq4aLSWMCTnQawOJ8I,Stone Cold Yesterday,The Connells,1990,1990,27.0,0.838,0.65,0.34600000000000003,0.000184,0.456,0.0351,0.43388305780751063,-0.4984604626671817,high,other
0ht3TuGmL8tOkciCPY0rPa,0ht3TuGmL8tOkciCPY0rPa,Six Days On The Road,George Thorogood & The Destroyers,1991,1990,35.0,0.708,0.7490000000000001,0.631,0.0222,0.0121,0.0361,0.5753680778071174,-0.003297972398299997,middle,other
3tLrQFYEJpKAY49aNf719W,3tLrQFYEJpKAY49aNf719W,No La Critiquen,Grupo Libra,1991,1990,30.0,0.424,0.524,0.564,0.468,0.0,0.0292,0.047641934697631214,0.15929450336469742,middle,other
3QVgzFl4wbM4kaWl1p7uUj,3QVgzFl4wbM4kaWl1p7uUj,Why Christmas,Boyz II Men,1993,1990,29.0,0.637,0.5770000000000001,0.574,0.359,2.660000000000001e-05,0.0434,0.24740935238055406,0.08609534445073223,middle,other
2hRsM5PQzLwnrtkm9Sz1A3,2hRsM5PQzLwnrtkm9Sz1A3,I'm Going All The Way,Sounds Of Blackness,1994,1990,29.0,0.8540000000000001,0.8540000000000001,0.562,0.264,4.29e-06,0.0512,0.48251162983839563,0.07178498555004262,high,other
1RqaZbkGvBliNFOCDgTqCY,1RqaZbkGvBliNFOCDgTqCY,Fast Canoe,Polvo,1996,1990,35.0,0.601,0.32299999999999995,0.55,0.3670000000000001,0.5720000000000001,0.0471,-0.04090737928993166,-0.4457151152933115,middle,other
2YdhtZGIh6NtLJjgrRJco6,2YdhtZGIh6NtLJjgrRJco6,"We Ride (feat. Cam'ron, Noreaga, Jay-Z & Vegas Cats)","R. Kelly, Cam’ron, N.O.R.E., JAY-Z, Vegas Cats",1996,1990,35.0,0.598,0.65,0.797,0.195,5.97e-06,0.201,0.4009995271293673,0.12701933865587212,middle,other
1tWBG6tgeys7xs4ksD4LGR,1tWBG6tgeys7xs4ksD4LGR,Like a Bad Girl Should,The Cramps,1997,1990,36.0,0.848,0.802,0.55,0.0348,0.0791,0.0491,0.6105606299180711,-0.09051468823675121,high,other
2UKdB4HdTa9xXuXQLrKmEU,2UKdB4HdTa9xXuXQLrKmEU,If Winter Ends,Bright Eyes,1998,1990,35.0,0.789,0.256,0.363,0.532,0.006659999999999999,0.0555,0.09295392712281733,-0.027453535147966487,high,energetic_somber
